city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,is_stem_major,experience_level,is_active_learner,stability_col
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,7500.0,Pvt Ltd,4.0,13.0,0.0,1.0,3.0,0.0,0.19
city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,9.0,Public Sector,1.0,185.5,0.0,1.0,3.0,0.0,0.05
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9.0,10.0,Pvt Ltd,1.0,22.0,0.0,1.0,2.0,0.0,0.11
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,9.0,Funded Startup,1.0,81.0,0.0,1.0,3.0,0.0,0.05
city_175,0.7759999999999999,Unknown,Has relevent experience,Full time course,Graduate,STEM,4.0,10.0,Funded Startup,1.0,11.0,0.0,1.0,1.0,1.0,0.25
city_94,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5.0,7500.0,Unknown,1.0,24.0,1.0,1.0,1.0,1.0,0.2
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Funded Startup,1.0,50.0,0.0,1.0,3.0,0.0,0.05
city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,6.0,300.0,Unknown,0.0,15.0,0.0,0.0,1.0,1.0,0.0
city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10.0,Pvt Ltd,5.0,31.0,0.0,1.0,3.0,0.0,0.24
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,75.0,Pvt Ltd,0.0,84.0,0.0,1.0,3.0,0.0,0.0
city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4.0,10005.0,Pvt Ltd,1.0,42.0,0.0,1.0,1.0,1.0,0.25
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10.0,Pvt Ltd,5.0,105.0,1.0,1.0,2.0,0.0,0.5
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,5.0,72.0,0.0,1.0,3.0,0.0,0.24
city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,14.0,10.0,Pvt Ltd,5.0,42.0,1.0,1.0,2.0,0.0,0.36
city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,75.0,Early Stage Startup,1.0,152.0,0.0,1.0,2.0,0.0,0.07
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,10005.0,Pvt Ltd,1.0,60.0,0.0,1.0,2.0,0.0,0.08
city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2.0,300.0,Unknown,0.0,8.0,0.0,1.0,0.0,1.0,0.0
city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,13.0,300.0,Unknown,3.0,17.0,1.0,1.0,2.0,1.0,0.23
city_83,0.9229999999999999,Male,No relevent experience,no_enrollment,High School,Unknown,1.0,300.0,Unknown,1.0,33.0,0.0,0.0,0.0,0.0,1.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4.0,300.0,Funded Startup,0.0,38.0,0.0,1.0,1.0,0.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,14.0,9.0,Early Stage Startup,2.0,178.0,0.0,0.0,2.0,0.0,0.14
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,75.0,Pvt Ltd,1.0,11.0,0.0,1.0,2.0,0.0,0.07
city_36,0.893,Male,Has relevent experience,no_enrollment,High School,Unknown,21.0,300.0,Unknown,0.0,87.0,0.0,0.0,3.0,0.0,0.0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,300.0,Unknown,0.0,84.0,0.0,1.0,2.0,0.0,0.0
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Early Stage Startup,2.0,32.0,0.0,1.0,3.0,0.0,0.1
city_100,0.887,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9.0,300.0,Pvt Ltd,1.0,31.0,1.0,1.0,2.0,0.0,0.11
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2.0,750.0,Public Sector,1.0,39.0,0.0,1.0,0.0,0.0,0.5
city_59,0.775,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10.0,Pvt Ltd,1.0,12.0,0.0,1.0,1.0,0.0,0.14
city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,5.0,10005.0,Pvt Ltd,1.0,50.0,0.0,1.0,1.0,1.0,0.2
city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,300.0,Pvt Ltd,1.0,55.0,1.0,1.0,1.0,0.0,0.33
city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,75.0,Pvt Ltd,1.0,7.0,1.0,1.0,1.0,0.0,0.2
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,2.0,75.0,Early Stage Startup,1.0,104.0,0.0,0.0,0.0,0.0,0.5
city_160,0.92,Unknown,Has relevent experience,Full time course,Graduate,Business Degree,21.0,300.0,Unknown,5.0,90.0,1.0,0.0,3.0,1.0,0.24
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,21.0,300.0,Pvt Ltd,5.0,8.0,0.0,0.0,3.0,0.0,0.24
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2.0,300.0,Unknown,0.0,102.0,0.0,1.0,0.0,1.0,0.0
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,0.0,10.0,Pvt Ltd,0.0,185.5,1.0,1.0,0.0,0.0,0.0
city_145,0.555,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4.0,300.0,Pvt Ltd,1.0,22.0,0.0,1.0,1.0,0.0,0.25
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3.0,300.0,Pvt Ltd,0.0,42.0,0.0,1.0,1.0,1.0,0.0
city_160,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,4.0,300.0,Pvt Ltd,0.0,50.0,0.0,0.0,1.0,0.0,0.0
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,75.0,Funded Startup,1.0,88.0,0.0,1.0,1.0,0.0,0.33
city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,3000.0,Pvt Ltd,4.0,81.0,0.0,1.0,1.0,0.0,0.8
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,10005.0,Pvt Ltd,1.0,7.0,0.0,1.0,3.0,0.0,0.05
city_21,0.624,Male,No relevent experience,no_enrollment,Unknown,Unknown,3.0,300.0,Pvt Ltd,0.0,185.5,0.0,0.0,1.0,0.0,0.0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10005.0,Pvt Ltd,5.0,62.0,0.0,1.0,3.0,0.0,0.24
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,75.0,Pvt Ltd,1.0,83.0,0.0,1.0,1.0,0.0,0.17
city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,3000.0,Pvt Ltd,5.0,11.0,0.0,1.0,2.0,0.0,0.56
city_114,0.9259999999999999,Male,No relevent experience,Part time course,Phd,STEM,21.0,75.0,Unknown,5.0,10.0,0.0,1.0,3.0,1.0,0.24
city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,3000.0,Pvt Ltd,1.0,114.0,0.0,1.0,2.0,0.0,0.1
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3.0,75.0,Pvt Ltd,1.0,36.0,0.0,1.0,1.0,0.0,0.33
city_102,0.804,Unknown,No relevent experience,Unknown,Masters,STEM,6.0,10.0,Pvt Ltd,1.0,17.0,0.0,1.0,1.0,0.0,0.17
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2.0,300.0,Unknown,0.0,80.0,1.0,1.0,0.0,1.0,0.0
city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,21.0,75.0,Public Sector,5.0,108.0,0.0,1.0,3.0,1.0,0.24
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,300.0,Pvt Ltd,2.0,45.0,0.0,1.0,0.0,0.0,1.0
city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5.0,300.0,Unknown,0.0,77.0,0.0,1.0,1.0,1.0,0.0
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,300.0,Pvt Ltd,2.0,8.0,0.0,1.0,2.0,0.0,0.13
city_173,0.878,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5.0,300.0,Unknown,1.0,28.0,0.0,1.0,1.0,0.0,0.2
city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,300.0,Funded Startup,5.0,37.0,0.0,1.0,2.0,0.0,0.56
city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,2.0,300.0,Unknown,2.0,108.0,1.0,1.0,0.0,1.0,1.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,750.0,Pvt Ltd,2.0,162.0,0.0,1.0,2.0,0.0,0.15
city_73,0.754,Unknown,Has relevent experience,Full time course,High School,Unknown,9.0,300.0,Unknown,5.0,41.0,0.0,0.0,2.0,1.0,0.56
city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19.0,300.0,Pvt Ltd,4.0,4.0,0.0,1.0,3.0,0.0,0.21
city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3.0,3000.0,Public Sector,1.0,41.0,0.0,1.0,1.0,0.0,0.33
city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17.0,10005.0,Pvt Ltd,2.0,12.0,0.0,1.0,3.0,0.0,0.12
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,1.0,185.5,0.0,1.0,3.0,0.0,0.05
city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7.0,75.0,Pvt Ltd,5.0,29.0,1.0,1.0,1.0,0.0,0.71
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6.0,300.0,Public Sector,1.0,11.0,0.0,1.0,1.0,0.0,0.17
city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,3.0,10005.0,Pvt Ltd,1.0,30.0,0.0,0.0,1.0,1.0,0.33
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13.0,300.0,Unknown,5.0,39.0,0.0,1.0,2.0,0.0,0.38
city_102,0.804,Male,Has relevent experience,Full time course,High School,Unknown,9.0,300.0,Unknown,1.0,16.0,0.0,0.0,2.0,1.0,0.11
city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,5.0,5.0,0.0,1.0,3.0,0.0,0.24
city_26,0.698,Male,No relevent experience,Full time course,High School,Unknown,8.0,300.0,Unknown,0.0,39.0,0.0,0.0,2.0,1.0,0.0
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10.0,75.0,Pvt Ltd,5.0,29.0,0.0,1.0,2.0,0.0,0.5
city_21,0.624,Unknown,Has relevent experience,Full time course,Masters,STEM,4.0,75.0,NGO,2.0,185.5,0.0,1.0,1.0,1.0,0.5
city_103,0.92,Other,No relevent experience,Part time course,High School,Unknown,6.0,75.0,Funded Startup,1.0,54.0,0.0,0.0,1.0,1.0,0.17
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,75.0,Pvt Ltd,3.0,44.0,0.0,1.0,2.0,0.0,0.33
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,300.0,Unknown,5.0,47.0,0.0,1.0,2.0,0.0,0.33
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,3000.0,NGO,5.0,74.0,0.0,1.0,3.0,0.0,0.24
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6.0,10.0,Pvt Ltd,1.0,8.0,1.0,1.0,1.0,0.0,0.17
city_21,0.624,Unknown,No relevent experience,Full time course,Graduate,STEM,7.0,300.0,Unknown,0.0,20.0,1.0,1.0,1.0,1.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3.0,750.0,Pvt Ltd,1.0,162.0,0.0,1.0,1.0,0.0,0.33
city_36,0.893,Unknown,No relevent experience,no_enrollment,Graduate,Business Degree,2.0,75.0,Pvt Ltd,1.0,110.0,0.0,0.0,0.0,0.0,0.5
city_46,0.762,Other,Has relevent experience,Part time course,High School,Unknown,3.0,10.0,Pvt Ltd,1.0,185.5,0.0,0.0,1.0,1.0,0.33
city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14.0,300.0,Unknown,1.0,6.0,0.0,1.0,2.0,0.0,0.07
city_64,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9.0,10.0,Pvt Ltd,1.0,19.0,1.0,1.0,2.0,1.0,0.11
city_64,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,5.0,23.0,1.0,1.0,3.0,0.0,0.24
city_21,0.624,Male,No relevent experience,Unknown,Graduate,STEM,0.0,300.0,Unknown,0.0,107.0,1.0,1.0,0.0,0.0,0.0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15.0,10005.0,Unknown,5.0,134.0,0.0,1.0,2.0,0.0,0.33
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11.0,10.0,Early Stage Startup,1.0,40.0,0.0,1.0,2.0,0.0,0.09
city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12.0,75.0,Pvt Ltd,1.0,11.0,0.0,1.0,2.0,0.0,0.08
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11.0,300.0,Unknown,3.0,102.0,0.0,1.0,2.0,0.0,0.27
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2.0,300.0,Unknown,0.0,100.0,0.0,1.0,0.0,1.0,0.0
city_83,0.9229999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,3.0,10005.0,Pvt Ltd,0.0,30.0,0.0,1.0,1.0,0.0,0.0
city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,5.0,300.0,Unknown,1.0,20.0,1.0,0.0,1.0,0.0,0.2
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14.0,3000.0,Pvt Ltd,3.0,4.0,0.0,1.0,2.0,0.0,0.21
city_16,0.91,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,5.0,300.0,Unknown,0.0,15.0,0.0,0.0,1.0,0.0,0.0
city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,0.0,300.0,Unknown,0.0,14.0,1.0,1.0,0.0,0.0,0.0
city_83,0.9229999999999999,Male,No relevent experience,no_enrollment,Primary School,Unknown,1.0,300.0,Pvt Ltd,0.0,103.0,0.0,0.0,0.0,0.0,0.0
city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5.0,3000.0,Public Sector,2.0,40.0,0.0,1.0,1.0,1.0,0.4
city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,300.0,Pvt Ltd,2.0,27.0,0.0,1.0,3.0,0.0,0.1
city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,Unknown,10.0,300.0,Pvt Ltd,5.0,46.0,0.0,0.0,2.0,0.0,0.5
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,High School,Unknown,7.0,75.0,Pvt Ltd,5.0,110.0,0.0,0.0,1.0,0.0,0.71
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13.0,75.0,Funded Startup,1.0,96.0,0.0,1.0,2.0,0.0,0.08
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10005.0,Pvt Ltd,2.0,57.0,0.0,1.0,1.0,0.0,0.4
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6.0,300.0,Unknown,1.0,185.5,0.0,1.0,1.0,1.0,0.17
city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,75.0,Funded Startup,4.0,42.0,0.0,1.0,1.0,0.0,1.0
city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,300.0,Unknown,1.0,16.0,1.0,1.0,1.0,0.0,0.14
city_12,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,75.0,Pvt Ltd,0.0,40.0,1.0,1.0,3.0,0.0,0.0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,300.0,Funded Startup,2.0,94.0,0.0,1.0,1.0,0.0,0.4
city_37,0.794,Unknown,No relevent experience,no_enrollment,Graduate,STEM,9.0,7500.0,Pvt Ltd,1.0,160.0,0.0,1.0,2.0,0.0,0.11
city_173,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10.0,10.0,Early Stage Startup,1.0,25.0,0.0,1.0,2.0,1.0,0.1
city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9.0,9.0,Early Stage Startup,1.0,11.0,0.0,1.0,2.0,0.0,0.11
city_173,0.878,Unknown,Has relevent experience,no_enrollment,High School,Unknown,0.0,300.0,Pvt Ltd,0.0,29.0,0.0,0.0,0.0,0.0,0.0
city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8.0,300.0,Unknown,1.0,23.0,0.0,1.0,2.0,0.0,0.12
city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,10.0,Pvt Ltd,2.0,113.0,0.0,1.0,2.0,0.0,0.2
city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15.0,300.0,Unknown,2.0,56.0,0.0,1.0,2.0,0.0,0.13
city_104,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2.0,300.0,Unknown,1.0,39.0,1.0,1.0,0.0,1.0,0.5
city_103,0.92,Unknown,No relevent experience,no_enrollment,Graduate,STEM,2.0,3000.0,Pvt Ltd,1.0,20.0,0.0,1.0,0.0,0.0,0.5
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21.0,10005.0,Pvt Ltd,1.0,40.0,0.0,1.0,3.0,1.0,0.05
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,9.0,Pvt Ltd,5.0,56.0,0.0,1.0,3.0,0.0,0.24
city_145,0.555,Unknown,No relevent experience,Full time course,Graduate,STEM,4.0,300.0,Unknown,1.0,106.0,0.0,1.0,1.0,1.0,0.25
city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,19.0,750.0,Pvt Ltd,2.0,64.0,0.0,1.0,3.0,1.0,0.11
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5.0,10005.0,Pvt Ltd,1.0,51.0,0.0,1.0,1.0,0.0,0.2
city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6.0,3000.0,Pvt Ltd,2.0,41.0,0.0,1.0,1.0,1.0,0.33
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,20.0,300.0,Pvt Ltd,5.0,150.0,0.0,1.0,3.0,0.0,0.25
city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,10.0,Pvt Ltd,1.0,185.5,0.0,1.0,1.0,0.0,0.25
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7.0,300.0,Unknown,0.0,20.0,0.0,1.0,1.0,0.0,0.0
city_21,0.624,Male,No relevent experience,Full time course,Unknown,Unknown,4.0,3000.0,Pvt Ltd,1.0,9.0,1.0,0.0,1.0,1.0,0.25
city_102,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9.0,7500.0,Pvt Ltd,1.0,74.0,0.0,1.0,2.0,1.0,0.11
city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3.0,300.0,Public Sector,1.0,129.0,1.0,1.0,1.0,0.0,0.33
city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10.0,300.0,Unknown,1.0,42.0,0.0,1.0,2.0,0.0,0.1
city_61,0.9129999999999999,Unknown,No relevent experience,no_enrollment,High School,Unknown,2.0,300.0,Pvt Ltd,0.0,58.0,0.0,0.0,0.0,0.0,0.0
city_103,0.92,Male,No relevent experience,Full time course,High School,Unknown,3.0,300.0,Unknown,1.0,126.0,1.0,0.0,1.0,1.0,0.33
city_103,0.92,Unknown,No relevent experience,no_enrollment,High School,Unknown,4.0,300.0,Unknown,1.0,45.0,1.0,0.0,1.0,0.0,0.25
city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,10.0,Pvt Ltd,5.0,166.0,0.0,1.0,3.0,0.0,0.24
city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,2.0,75.0,Pvt Ltd,1.0,110.0,0.0,1.0,0.0,0.0,0.5
city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,21.0,300.0,Unknown,1.0,37.0,0.0,1.0,3.0,1.0,0.05
city_102,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2.0,300.0,Unknown,1.0,95.0,1.0,1.0,0.0,1.0,0.5
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,5.0,29.0,1.0,1.0,3.0,0.0,0.24
city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,75.0,Pvt Ltd,5.0,31.0,0.0,1.0,3.0,0.0,0.24
city_116,0.743,Male,No relevent experience,Full time course,Masters,STEM,11.0,75.0,Pvt Ltd,5.0,97.0,0.0,1.0,2.0,1.0,0.45
city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Primary School,Unknown,3.0,300.0,Unknown,0.0,16.0,0.0,0.0,1.0,0.0,0.0
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,Unknown,4.0,300.0,Unknown,0.0,14.0,0.0,0.0,1.0,0.0,0.0
city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,21.0,300.0,Pvt Ltd,5.0,185.5,0.0,1.0,3.0,0.0,0.24
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2.0,10.0,Funded Startup,1.0,185.5,0.0,1.0,0.0,0.0,0.5
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18.0,10005.0,Pvt Ltd,2.0,116.0,0.0,1.0,3.0,0.0,0.11
city_102,0.804,Unknown,Has relevent experience,no_enrollment,Masters,STEM,16.0,300.0,Pvt Ltd,4.0,161.0,0.0,1.0,3.0,0.0,0.25
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,21.0,300.0,Unknown,5.0,25.0,1.0,1.0,3.0,0.0,0.24
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18.0,750.0,Pvt Ltd,5.0,94.0,0.0,1.0,3.0,0.0,0.28
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,15.0,10005.0,Pvt Ltd,5.0,16.0,0.0,1.0,2.0,0.0,0.33
city_90,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15.0,300.0,Unknown,1.0,100.0,0.0,1.0,2.0,1.0,0.07
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20.0,10005.0,Pvt Ltd,0.0,107.0,0.0,1.0,3.0,0.0,0.0
city_157,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11.0,300.0,Unknown,1.0,17.0,0.0,1.0,2.0,1.0,0.09
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10.0,9.0,Pvt Ltd,1.0,140.0,0.0,1.0,2.0,0.0,0.1
city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3.0,10005.0,Pvt Ltd,2.0,75.0,0.0,0.0,1.0,0.0,0.67
city_75,0.9390000000000001,Unknown,Has relevent experience,no_enrollment,High School,Unknown,6.0,300.0,Unknown,1.0,59.0,0.0,0.0,1.0,0.0,0.17
city_23,0.899,Unknown,Has relevent experience,no_enrollment,High School,Unknown,6.0,75.0,Unknown,1.0,146.0,0.0,0.0,1.0,0.0,0.17
city_93,0.865,Unknown,No relevent experience,no_enrollment,Unknown,Unknown,3.0,300.0,Unknown,0.0,185.5,0.0,0.0,1.0,0.0,0.0
city_67,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9.0,300.0,Pvt Ltd,2.0,42.0,1.0,1.0,2.0,0.0,0.22
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,No Major,14.0,300.0,Pvt Ltd,1.0,131.0,0.0,0.0,2.0,0.0,0.07
city_94,0.698,Unknown,Has relevent experience,Part time course,High School,Unknown,9.0,300.0,Unknown,4.0,74.0,0.0,0.0,2.0,1.0,0.44
city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7.0,10005.0,Pvt Ltd,1.0,22.0,0.0,1.0,1.0,0.0,0.14
city_102,0.804,Unknown,No relevent experience,no_enrollment,Graduate,STEM,3.0,300.0,Unknown,0.0,53.0,1.0,1.0,1.0,0.0,0.0
city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,21.0,750.0,Pvt Ltd,5.0,143.0,0.0,1.0,3.0,0.0,0.24
city_67,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14.0,75.0,Pvt Ltd,2.0,72.0,0.0,1.0,2.0,0.0,0.14
city_103,0.92,Male,Has relevent experience,no_enrollment,High School,Unknown,11.0,750.0,Pvt Ltd,1.0,7.0,0.0,0.0,2.0,0.0,0.09
city_136,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3.0,75.0,Early Stage Startup,1.0,182.0,0.0,1.0,1.0,1.0,0.33
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15.0,75.0,Pvt Ltd,4.0,50.0,0.0,1.0,2.0,0.0,0.27
city_100,0.887,Male,Has relevent experience,no_enrollment,High School,Unknown,2.0,75.0,Public Sector,1.0,82.0,0.0,0.0,0.0,0.0,0.5
city_16,0.91,Male,Has relevent experience,Unknown,Graduate,STEM,2.0,10005.0,Pvt Ltd,1.0,58.0,0.0,1.0,0.0,0.0,0.5
city_104,0.924,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,9.0,10.0,Pvt Ltd,1.0,94.0,0.0,1.0,2.0,0.0,0.11
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4.0,9.0,Unknown,2.0,60.0,1.0,1.0,1.0,0.0,0.5
city_65,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5.0,300.0,Pvt Ltd,4.0,124.0,0.0,1.0,1.0,1.0,0.8
city_149,0.6890000000000001,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,2.0,300.0,Unknown,2.0,46.0,0.0,0.0,0.0,0.0,1.0
city_152,0.698,Male,No relevent experience,Full time course,Masters,STEM,3.0,300.0,NGO,2.0,57.0,1.0,1.0,1.0,1.0,0.67
city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9.0,75.0,Pvt Ltd,1.0,17.0,0.0,1.0,2.0,0.0,0.11
city_103,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,14.0,7500.0,Pvt Ltd,5.0,101.0,0.0,1.0,2.0,0.0,0.36
